Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380	1/10	0.52920785514407	0.919480054038726	0	0	1.42068965517241	0.904089963479124	SLC39A8
mRNA Editing R-HSA-75072	1/10	0.52920785514407	0.919480054038726	0	0	1.42068965517241	0.904089963479124	ADARB1
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231	10/136	0.529804791053629	0.919480054038726	0	0	1.01467235055021	0.644567220716138	DOCK11;HBG2;HBG1;IRF1;MAFF;GATA2;DOCK2;RNASE1;SH2B3;H3-3B
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	6/81	0.539994430335238	0.935666976538116	0	0	1.02278200692042	0.63023464554288	RNF125;PDZD2;UBB;TNFAIP3;UBE2L6;AGER
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	4/53	0.542387328779576	0.935666976538116	0	0	1.0436793929735	0.638496860467584	NDST1;GPC3;AGRN;DCN
Insulin Receptor Signaling Cascade R-HSA-74751	4/53	0.542387328779576	0.935666976538116	0	0	1.0436793929735	0.638496860467584	KL;GAB2;PIK3R1;FGFR4
Nuclear Receptor Transcription Pathway R-HSA-383280	4/53	0.542387328779576	0.935666976538116	0	0	1.0436793929735	0.638496860467584	NR4A2;MBD4;RORA;PPARG
Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	4/53	0.542387328779576	0.935666976538116	0	0	1.0436793929735	0.638496860467584	KL;GAB2;PIK3R1;FGFR4
Cellular Responses To Stress R-HSA-2262752	52/722	0.543651955065618	0.936724052073492	0	0	0.991868392135107	0.604490249267454	ERO1A;CDKN1A;RPL3;CXCL8;NCF1;NCF2;CITED2;FKBP14;HSPB8;NCF4;RORA;ETS1;ETS2;HERPUD1;SESN1;CA9;H3-3B;GPX2;RPL21;GPX3;TINF2;CYBB;FOS;HBA1;ARFGAP1;CREB1;CRYAB;ATF3;TNFRSF21;PPP1R15A;NOTCH1;EPAS1;UBB;HMOX1;CCL2;NLRP3;IGFBP7;RPL15;MBD4;NQO1;JUN;H2BC5;WFS1;UBE2C;GFPT1;HMGA1;HSPA12B;IL6;CDK6;ID1;HYOU1;RPS23
DAG And IP3 Signaling R-HSA-1489509	3/39	0.54511358717141	0.936995484169038	0	0	1.06543508287293	0.646464551362676	CREB1;PRKCE;ADCY4
Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	3/39	0.54511358717141	0.936995484169038	0	0	1.06543508287293	0.646464551362676	UBB;PCLAF;UBE2L6
Fertilization R-HSA-1187000	2/25	0.550452172662966	0.937390846027667	0	0	1.11177123653494	0.663744334256863	CATSPER2;CD9
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	2/25	0.550452172662966	0.937390846027667	0	0	1.11177123653494	0.663744334256863	GNG10;GNG11
Signaling By ERBB2 In Cancer R-HSA-1227990	2/25	0.550452172662966	0.937390846027667	0	0	1.11177123653494	0.663744334256863	PIK3R1;HBEGF
Signaling By WNT R-HSA-195721	21/294	0.562488584978537	0.937390846027667	0	0	0.983109198493814	0.565665734140834	H2BC5;PRKCB;FZD4;WNT3A;CAV1;RORA;AXIN2;RNASE1;GNG11;SNX3;SFRP1;GNG10;SOX17;UBB;WIF1;RAC2;SOX7;WNT2;SOX4;WLS;H3-3B
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	3/40	0.562568800053948	0.937390846027667	0	0	1.03658354487084	0.596286226884193	CRCP;SNAPC1;POLR3H
Signaling By FGFR4 R-HSA-5654743	3/40	0.562568800053948	0.937390846027667	0	0	1.03658354487084	0.596286226884193	UBB;PIK3R1;FGFR4
Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	UBB
Biotin Transport And Metabolism R-HSA-196780	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	ACACB
CYP2E1 Reactions R-HSA-211999	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	CYP2F1
DSCAM Interactions R-HSA-376172	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	RNASE1
Dermatan Sulfate Biosynthesis R-HSA-2022923	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	DCN
Establishment Of Sister Chromatid Cohesion R-HSA-2468052	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	CDCA5
Formation Of Apoptosome R-HSA-111458	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	APIP
Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors R-HSA-629594	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	CHRNA5
MET Activates RAP1 And RAC1 R-HSA-8875555	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	RNASE1
Phenylalanine And Tyrosine Metabolism R-HSA-8963691	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	QDPR
Pyrimidine Salvage R-HSA-73614	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	TK1
RHO GTPases Activate IQGAPs R-HSA-5626467	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	RNASE1
Reduction Of Cytosolic Ca++ Levels R-HSA-418359	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	ATP2A2
Regulated Proteolysis Of p75NTR R-HSA-193692	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	APH1B
Regulation Of BACH1 Activity R-HSA-9708530	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	UBB
SARS-CoV-2 Modulates Autophagy R-HSA-9754560	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	VPS41
TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	UBB
WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	RORA
Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	1/11	0.563380827875743	0.937390846027667	0	0	1.27855172413793	0.73363228051586	ACADL
Platelet Homeostasis R-HSA-418346	6/83	0.564302621170631	0.937390846027667	0	0	0.996108389880016	0.569937967440145	FGR;GNG10;PECAM1;ATP2A2;PDE5A;GNG11
Interleukin-17 Signaling R-HSA-448424	5/69	0.567507457530217	0.937390846027667	0	0	0.998714125172891	0.565772938815273	JUN;CREB1;UBB;MAP3K8;FOS
Attenuation Phase R-HSA-3371568	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	UBB;TNFRSF21
Cholesterol Biosynthesis R-HSA-191273	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	MSMO1;SH3D19
Downstream Signaling Of Activated FGFR4 R-HSA-5654716	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	PIK3R1;FGFR4
Infection With Mycobacterium Tuberculosis R-HSA-9635486	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	UBB;CTSG
Metal Ion SLC Transporters R-HSA-425410	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	SLC11A1;SLC39A8
RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	CRCP;POLR3H
Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	ITPKA;PLCG2
TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	2/26	0.572053599378373	0.937390846027667	0	0	1.06538992408558	0.595044336335432	TNFAIP3;BIRC3
Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	4/55	0.572205123743313	0.937390846027667	0	0	1.00264238383674	0.559732875183278	MBD4;SCD;INSIG1;ACACB
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	4/55	0.572205123743313	0.937390846027667	0	0	1.00264238383674	0.559732875183278	PPFIBP1;LMO7;RRBP1;PIK3R1
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236	7/98	0.573076572180489	0.937390846027667	0	0	0.983272959727253	0.547423392927038	SPI1;UBB;H2BC5;LMO2;LDB2;GATA2;H3-3B
Post-translational Protein Modification R-HSA-597592	99/1383	0.573221956989899	0.937390846027667	0	0	0.984600522590278	0.547912741512449	SEMA5A;SPON1;PROS1;GALNT18;CCNF;RORA;CDC20;TUBB6;TUBB3;IGFBP3;LMO7;VASH1;TPST2;RAB32;RAB31;SLPI;TRIM13;SPARCL1;EPAS1;ADRB2;FUT3;C3;SOCS2;SNX3;SOCS3;UBB;NLRP3;IGFBP7;SPTBN1;GPIHBP1;TFAP2A;MUC16;UBE2C;WFS1;ZBTB16;GFPT1;TMEM132A;FBXO32;NR4A2;IL6;HNRNPK;VNN2;ALPP;UBE2T;ALPL;FBXL5;MUC20;MUC21;TOP2A;CPM;SERPINA1;TNFAIP3;ARRB1;MAGT1;MSLN;TUBA1B;TUBA1A;ADAMTSL4;ADAMTS1;ADAMTSL3;TIMP1;ADAMTS8;CTSC;RAB8B;SBSPON;CD52;EGFL7;USP49;AXIN2;ARFGAP1;TGFBR2;TUBB2B;CEACAM5;CANX;BIRC5;VWA1;PPARG;GAS6;BIRC3;SEC22C;ST6GALNAC6;METTL21A;THBS2;AURKB;AURKA;GPC3;MAN1C1;GCNT3;CD59;UGGT1;MUC4;CD55;MARCHF6;IL33;H2BC5;GOLM1;UBE2G2;FOLR2;RECK
Asparagine N-linked Glycosylation R-HSA-446203	20/282	0.575665415979092	0.937390846027667	0	0	0.975509572657779	0.53870434617046	EGFL7;SERPINA1;GFPT1;MAGT1;ARFGAP1;FUT3;SLPI;UBB;CANX;TRIM13;MAN1C1;CD59;FOLR2;UGGT1;SPTBN1;CTSC;CD55;MARCHF6;SEC22C;ST6GALNAC6
PIP3 Activates AKT Signaling R-HSA-1257604	19/268	0.57609271377114	0.937390846027667	0	0	0.975129568553544	0.53777095841525	CD86;EGR1;IL33;PDGFRA;KL;JUN;CDKN1A;PIK3R1;GAB2;RNASE1;FOXO1;IL1RL1;CREB1;UBB;KIT;RAC2;PPARG;FGFR4;HBEGF
Intraflagellar Transport R-HSA-5620924	3/41	0.579609770855912	0.937390846027667	0	0	1.00925050886886	0.550445440234851	DYNC2LI1;DYNLRB2;IFT57
Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955	3/41	0.579609770855912	0.937390846027667	0	0	1.00925050886886	0.550445440234851	VWF;YWHAB;ARRB1
Regulation Of Beta-Cell Development R-HSA-186712	3/41	0.579609770855912	0.937390846027667	0	0	1.00925050886886	0.550445440234851	NOTCH1;FOXO1;FOXA3
L1CAM Interactions R-HSA-373760	7/99	0.584003678379617	0.937390846027667	0	0	0.972532518366855	0.5230746675836	SDCBP;DPYSL2;KCNQ3;ITGA5;RNASE1;SCN4B;SPTBN1
Selenoamino Acid Metabolism R-HSA-2408522	8/114	0.591090652861422	0.937390846027667	0	0	0.96460466271787	0.507175515685893	RPL3;RPL21;VSIG2;RPL15;INMT;PAPSS2;RPS23;PAPSS1
BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	2/27	0.592889339231316	0.937390846027667	0	0	1.02271911663216	0.534623870779679	MBD4;NLRP3
Endogenous Sterols R-HSA-211976	2/27	0.592889339231316	0.937390846027667	0	0	1.02271911663216	0.534623870779679	CYP27A1;PTGIS
Insulin Processing R-HSA-264876	2/27	0.592889339231316	0.937390846027667	0	0	1.02271911663216	0.534623870779679	ERO1A;STX1A
Integrin Signaling R-HSA-354192	2/27	0.592889339231316	0.937390846027667	0	0	1.02271911663216	0.534623870779679	VWF;RASGRP2
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	2/27	0.592889339231316	0.937390846027667	0	0	1.02271911663216	0.534623870779679	CRCP;POLR3H
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	7/100	0.594791744779061	0.937390846027667	0	0	0.962023054240014	0.499813251317148	UBB;TNFSF14;TNFSF15;TNFRSF9;TNFSF12;TNFSF13;BIRC3
CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	CREB1
Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	PIK3R1
FGFR1c Ligand Binding And Activation R-HSA-190373	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	ANOS1
Frs2-mediated Activation R-HSA-170968	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	YWHAB
GRB2 Events In EGFR Signaling R-HSA-179812	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	HBEGF
Glutathione Synthesis And Recycling R-HSA-174403	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	PRNP
Interleukin-2 Signaling R-HSA-9020558	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	JAK1
Josephin Domain DUBs R-HSA-5689877	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	UBB
Miscellaneous Substrates R-HSA-211958	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	CYP4B1
P2Y Receptors R-HSA-417957	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	P2RY13
PECAM1 Interactions R-HSA-210990	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	PECAM1
Pregnenolone Biosynthesis R-HSA-196108	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	TSPO
Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	CACNA2D2
Presynaptic Nicotinic Acetylcholine Receptors R-HSA-622323	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	CHRNA5
TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	UBB
TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	CASP1
TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	IGFBP3
Tandem Pore Domain Potassium Channels R-HSA-1296346	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	KCNK3
Telomere C-strand Synthesis Initiation R-HSA-174430	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	TINF2
Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	CHMP4B
Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936	1/12	0.595074894423372	0.937390846027667	0	0	1.16225705329154	0.603290453874611	SLC29A4
Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168	3/42	0.596224936165127	0.937390846027667	0	0	0.983319167020824	0.508510992959232	MBD4;SCD;ACACB
Cleavage Of Damaged Pyrimidine R-HSA-110329	3/42	0.596224936165127	0.937390846027667	0	0	0.983319167020824	0.508510992959232	MBD4;H2BC5;TINF2
Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	3/42	0.596224936165127	0.937390846027667	0	0	0.983319167020824	0.508510992959232	TPST2;PROS1;GAS6
RND1 GTPase Cycle R-HSA-9696273	3/42	0.596224936165127	0.937390846027667	0	0	0.983319167020824	0.508510992959232	TFRC;CAV1;PIK3R1
RND3 GTPase Cycle R-HSA-9696264	3/42	0.596224936165127	0.937390846027667	0	0	0.983319167020824	0.508510992959232	CAV1;PIK3R1;RND3
Cytoprotection By HMOX1 R-HSA-9707564	4/57	0.600898957234605	0.943706886935659	0	0	0.964702507465022	0.491350464657129	MBD4;HMOX1;NLRP3;HBA1
RND2 GTPase Cycle R-HSA-9696270	3/43	0.612405116197862	0.956372663359081	0	0	0.958684392265193	0.470101687390012	TFRC;CAV1;PIK3R1
Notch-HLH Transcription Pathway R-HSA-350054	2/28	0.612956724553182	0.956372663359081	0	0	0.983330678982853	0.481301960136617	NOTCH1;NOTCH4
PCP/CE Pathway R-HSA-4086400	6/88	0.622192469731241	0.956372663359081	0	0	0.935116887501055	0.443718384217888	UBB;PRKCB;FZD4;RAC2;RORA;RNASE1
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	6/88	0.622192469731241	0.956372663359081	0	0	0.935116887501055	0.443718384217888	ZFP36;GPRC5A;UBB;YWHAB;TNFSF13;ENPP2
Adenylate Cyclase Inhibitory Pathway R-HSA-170670	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	ADCY4
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	AGER
Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	YWHAB
Cytochrome C-Mediated Apoptotic Response R-HSA-111461	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	APIP
Defects In Cobalamin (B12) Metabolism R-HSA-3296469	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	LMBRD1
Dissolution Of Fibrin Clot R-HSA-75205	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	ANXA2
Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	UBB
ERBB2 Activates PTK6 Signaling R-HSA-8847993	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	HBEGF
Glutamate And Glutamine Metabolism R-HSA-8964539	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	PYCR1
NF-kB Is Activated And Signals Survival R-HSA-209560	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	UBB
Nucleotide Biosynthesis R-HSA-8956320	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	PAICS
SHC1 Events In EGFR Signaling R-HSA-180336	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	HBEGF
SHC1 Events In ERBB4 Signaling R-HSA-1250347	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	HBEGF
Suppression Of Phagosomal Maturation R-HSA-9637687	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	UBB
TNFR1-induced Proapoptotic Signaling R-HSA-5357786	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	TNFAIP3
Transcriptional Regulation Of Testis Differentiation R-HSA-9690406	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	PTGDS
p75NTR Recruits Signaling Complexes R-HSA-209543	1/13	0.624469759340134	0.956372663359081	0	0	1.06534482758621	0.501620141606462	UBB
SLC-mediated Transmembrane Transport R-HSA-425407	17/247	0.625393295646274	0.956372663359081	0	0	0.944221090291674	0.443193353247254	SLC43A2;SLC11A1;SLC1A1;SLC2A1;SLC2A3;SLC3A2;SLC2A6;SLC4A5;SLC7A5;SLC7A7;SLCO2B1;SLCO2A1;SLC29A4;NLRP3;SLC39A8;SLC15A3;SLC16A3
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	7/103	0.626272265457237	0.956372663359081	0	0	0.931808344875346	0.436058419723789	JUN;CREB1;UBB;MAP3K8;FOS;AGER;BIRC3
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	7/103	0.626272265457237	0.956372663359081	0	0	0.931808344875346	0.436058419723789	JUN;CREB1;UBB;TLR8;MAP3K8;FOS;AGER
Base-Excision Repair, AP Site Formation R-HSA-73929	3/44	0.628143336670326	0.956372663359081	0	0	0.935251313839105	0.43487960488928	MBD4;H2BC5;TINF2
TNF Signaling R-HSA-75893	3/44	0.628143336670326	0.956372663359081	0	0	0.935251313839105	0.43487960488928	UBB;TNFAIP3;BIRC3
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	3/44	0.628143336670326	0.956372663359081	0	0	0.935251313839105	0.43487960488928	IGFBP3;CASP1;BIRC5
GABA Receptor Activation R-HSA-977443	4/59	0.628399263861985	0.956372663359081	0	0	0.929521894829428	0.431836858083886	GNG10;ADCY4;KCNJ15;GNG11
Mitotic G1 Phase And G1/S Transition R-HSA-453279	10/147	0.629984435081669	0.956372663359081	0	0	0.932645111616527	0.430938155205784	CDKN1C;TOP2A;CDKN1A;CCND2;CDK6;CDC45;UBB;MCM8;MCM4;TK1
Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	5/74	0.630406240223032	0.956372663359081	0	0	0.926092970112454	0.427290814932361	ARHGEF10;APH1B;UBB;RNASE1;ARHGEF6
NoRC Negatively Regulates rRNA Expression R-HSA-427413	5/74	0.630406240223032	0.956372663359081	0	0	0.926092970112454	0.427290814932361	H2BC5;DPEP2;SAP18;ARID4B;H3-3B
Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262	2/29	0.63225750187274	0.956372663359081	0	0	0.946859903381642	0.434095997663133	WNT3A;CAV1
FCERI Mediated Ca+2 Mobilization R-HSA-2871809	2/29	0.63225750187274	0.956372663359081	0	0	0.946859903381642	0.434095997663133	PLCG2;BTK
G1/S-Specific Transcription R-HSA-69205	2/29	0.63225750187274	0.956372663359081	0	0	0.946859903381642	0.434095997663133	CDC45;TK1
HSF1 Activation R-HSA-3371511	2/29	0.63225750187274	0.956372663359081	0	0	0.946859903381642	0.434095997663133	UBB;TNFRSF21
Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	7/104	0.636456670765968	0.961704753476752	0	0	0.922152097552617	0.416664223981563	SLC7A5;SLC7A7;SLC43A2;SLC1A1;SLC3A2;SLC15A3;SLC4A5
Intracellular Signaling By Second Messengers R-HSA-9006925	21/306	0.637121033618558	0.961704753476752	0	0	0.941096797938903	0.424242329355642	CD86;EGR1;IL33;PDGFRA;KL;JUN;CDKN1A;PRKCE;ADCY4;PIK3R1;GAB2;RNASE1;FOXO1;IL1RL1;CREB1;UBB;KIT;RAC2;PPARG;FGFR4;HBEGF
Estrogen-dependent Gene Expression R-HSA-9018519	8/119	0.639886258389345	0.962985013189472	0	0	0.920904272255624	0.411151378281858	MBD4;JUN;CXCL12;H2BC5;FOSB;TFF1;FOS;H3-3B
Transcriptional Regulation By RUNX2 R-HSA-8878166	8/119	0.639886258389345	0.962985013189472	0	0	0.920904272255624	0.411151378281858	COL1A1;CDKN1A;MAF;UBB;HEY1;STAT1;ITGA5;SMAD6
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409	5/75	0.642296158239869	0.962985013189472	0	0	0.912813673187117	0.404107885523815	CDC20;PTTG1;UBB;UBE2C;NEK2
TBC/RABGAPs R-HSA-8854214	3/45	0.64343465686802	0.962985013189472	0	0	0.91293409629045	0.402544413554	GABARAPL2;TBC1D2;RAB8B
MAPK6/MAPK4 Signaling R-HSA-5687128	6/90	0.644073408120138	0.962985013189472	0	0	0.912753336628769	0.4015590501618	JUN;UBB;CDC42EP2;ETV4;RNASE1;FOXO1
Activation Of BH3-only Proteins R-HSA-114452	2/30	0.650797206375702	0.962985013189472	0	0	0.912994183180519	0.392183221516663	PPP3CC;YWHAB
Translation Of Structural Proteins R-HSA-9683701	2/30	0.650797206375702	0.962985013189472	0	0	0.912994183180519	0.392183221516663	UBB;CANX
AKT Phosphorylates Targets In Cytosol R-HSA-198323	1/14	0.651732108013028	0.962985013189472	0	0	0.983342175066313	0.420990102794059	CDKN1A
Acetylcholine Binding And Downstream Events R-HSA-181431	1/14	0.651732108013028	0.962985013189472	0	0	0.983342175066313	0.420990102794059	CHRNA5
CS/DS Degradation R-HSA-2024101	1/14	0.651732108013028	0.962985013189472	0	0	0.983342175066313	0.420990102794059	DCN
Constitutive Signaling By EGFRvIII R-HSA-5637810	1/14	0.651732108013028	0.962985013189472	0	0	0.983342175066313	0.420990102794059	PIK3R1
FGFR4 Ligand Binding And Activation R-HSA-190322	1/14	0.651732108013028	0.962985013189472	0	0	0.983342175066313	0.420990102794059	FGFR4
